Language,Namespace,Key
it,common,dashboard.onboarding.step4.company_description
it,common,[data-event-id]
it,common,errors.accessDenied
it,common,subscription.facility.basic.title
it,common,a
it,common,dashboard.onboarding.phoneVerification.codeSent
it,common,subscription.features.facility.basic.basicPosting
it,common,click
it,common,,
it,common,jobPreferences.compensationTitle
it,common,Document updated successfully!
it,common,auth.forgotPassword.button
it,common,sidebar.search
it,common,accountBasics.enable2FA
it,common,subscription.facility.premium.price
it,common,settings.accountDeletion.reauthTitle
it,common,accountBasics.emailNotVerified
it,common,dashboard.onboarding.step1.termsOfService
it,common,operations.generateInvitationLink
it,common,accountBasics.deleteAccountButton
it,common,cookies.title
it,common,common.other
it,common,settings.accountDeletion.confirmTitle
it,common,tableOfContents
it,common,hero.description
it,common,subscription.youAreOnThisPlan
it,common,T
it,common,documents.education
it,common,settings.contractSettingsTitle
it,common,accessLevelChoice.continueProfile
it,common,dashboard.onboarding.phoneVerification.verifyFailed
it,common,missionVision.insightSection.paragraph1
it,common,Error sending reminder email
it,common,accountBonusEligibility
it,common,Error assigning shift
it,common,Enter name
it,common,.calendar-scroll-container
it,common,settings.subtitle
it,common,subscription.upgraded
it,common,accountBasics.deleted
it,common,firebase/functions
it,common,../admin/pages/finance/AccountsReceivable
it,common,subscription.classic.title
it,common,settings.contractSettingsDescription
it,common,repeatDays
it,common,accountBasics.changePassword
it,common,../admin/pages/management/EmployeeManagement
it,common,sidebar.recentPosts
it,common,auth.login.rememberMe
it,common,auth.login.subtitle
it,common,settings.accountDeletion.retentionPeriod
it,common,../admin/UserVerificationQueue
it,common,accountBasics.2faIsDisabledMessage
it,common,auth.signup.verifying
it,common,jobPreferences.currentWorkPercentageOptional
it,common,story.paragraph1
it,common,contact.form.company
it,common,operations.sendInvitation
it,common,tabs.deleteAccount
it,common,billingInformation.yourEmail
it,common,dashboard.onboarding.step1.professionalLegalText1
it,common,dashboard.onboarding.phoneVerification.phoneRequired
it,common,accountBasics.passwordUpdated
it,common,auth.forgotPassword.sending
it,common,billingInformation.verificationMethod
it,common,accountBasics.email
it,common,accountBasics.reauthenticateMessageGoogleDelete
it,common,job_application
it,common,settings.accountDeletion.error
it,common,documents.title
it,common,settings.leaveFacility.confirm
it,common,accountBasics.errors.invalidFileType
it,common,common.saveAndContinue
it,common,No professional users found.
it,common,auth.invitation.notFound
it,common,token
it,common,operations.shareWhatsApp
it,common,contact.form.inquiryType.options.facility
it,common,contact.form.errors.messageRequired
it,common,../../utils/adminUtils
it,common,title
it,common,dashboard.onboarding.errors.no_record_found
it,common,auth.invitation.title
it,common,contactCta.button
it,common,dashboard.navigation.messages
it,common,dashboard.onboarding.phoneVerification.enterCode
it,common,accessLevelChoice.teamAccess.benefit2
it,common,subscription.features.facility.standard.unlimitedPosting
it,common,dashboard.onboarding.phoneVerification.invalidPhone
it,common,errors.popupClosed
it,common,facilityDetails.subtitle
it,common,userMenu.profile
it,common,contact.form.inquiryType.options.partnership
it,common,auth.errors.invalidEmail
it,common,auth.login.passwordReset.title
it,common,dashboard.tutorial.allPagesDesc
it,common,jobPreferences.preferredWorkRadius
it,common,dashboard.onboarding.step3.chain.description
it,common,../admin/pages/system/AuditLogs
it,common,cta.title
it,common,settings.accountDeletion.swissLawNotice
it,common,dashboard.onboarding.buttons.contactAndFinish
it,common,auth.errors.networkError
it,common,documents.replace
it,common,settings.leaveFacility.success
it,common,settings.facilityMemberships.title
it,common,auth.phoneVerificationCode
it,common,canvas
it,common,settings.accountDeletion.immediatelyDeleted
it,common,personalDetails.phonePlaceholder
it,common,relatedPosts
it,common,personalDetails.phoneNumber
it,common,settings.accountDeletion.reauthMessage
it,common,operations.workerRequirementsTitle
it,common,cta.forProfessionals
it,common,../pages/GLNTestVerifPage
it,common,dashboard.onboarding.step1.areYouEmployed
it,common,labels.workPercentage
it,common,auth.signup.lastName
it,common,auth.signup.unsavedChangesWarning
it,common,auth.signup.alreadyHaveAccount
it,common,../../../../services/firebaseService
it,common,standardView
it,common,dashboard.onboarding.phoneVerification.sendCode
it,common,auth.invitation.role
it,common,../admin/pages/payroll/PayrollExport
it,common,operations.placeholder
it,common,auth.signup.lastNamePlaceholder
it,common,values.value4.description
it,common,auth.signup.sendCode
it,common,operations.selectPharmacistOrPlaceholder
it,common,../pages/TestPhonePage
it,common,auth.login.passwordReset.backToLogin
it,common,dashboard.navigation.settings
it,common,Failed to save changes
it,common,cookies.sections
it,common,subscription.features.classic.profileManagement
it,common,contact.form.messagePlaceholder
it,common,operations.selectDays
it,common,subscription.features.classic.basicMatching
it,common,../pages/TestPopupPage
it,common,auth.errors.invalidEmailCode
it,common,en-US
it,common,accountBasics.errors.deleteFailed
it,common,privacy.sections.content.document_title
it,common,subscription.facility.basic.price
it,common,page_view
it,common,documents.selectReferencePlaceholder
it,common,accountBasics.confirmDeleteAccount
it,common,-
it,common,dashboard.onboarding.errors.no_facility_found
it,common,operations.invitationEmailSubject
it,common,auth.errors.multipleErrors
it,common,createEvent
it,common,accountBasics.privacySettings
it,common,auth.rememberPassword
it,common,professional
it,common,labels.benefits
it,common,dashboard.onboarding.step5.title
it,common,dashboard.onboarding.step1.termsAcceptanceText
it,common,labels.workingHours
it,common,values.value1.title
it,common,story.paragraph3
it,common,auth.success.codeSent
it,common,errors.notLoggedIn
it,common,contact.form.success.message
it,common,../pages/profile/Profile
it,common,dashboard.onboarding.buttons.sending
it,common,auth.phoneNumber
it,common,story.paragraph2
it,common,accountBasics.loginInfo
it,common,../pages/personalDashboard/PersonalDashboard
it,common,workspace
it,common,involvedParties
it,common,auth.signup.phoneVerificationDesc
it,common,accountBasics.confirmDelete
it,common,dashboard.navigation.overview
it,common,operations.noWorkersAssigned
it,common,operations.selectWorkerOrPlaceholder
it,common,operations.selectWorkerType
it,common,dashboard.onboarding.phoneVerification.tooManyRequests
it,common,Failed to save facility profile.
it,common,contact.form.name
it,common,auth.login.loggingIn
it,common,common.saving
it,common,accessLevelChoice.fullAccess
it,common,dashboard.onboarding.step3.chain.messageToSupport
it,common,Error approving user.
it,common,subscription.facility.premium.title
it,common,values.value5.description
it,common,Schedule deleted successfully!
it,common,../pages/contracts/Contracts
it,common,subscription.features.classic.documentStorage
it,common,auth.errors.wrongPassword
it,common,../../services/firebase
it,common,accessLevelChoice.teamAccess.benefit1
it,common,auth.signup.resend
it,common,dashboard.header.resetProfileTitle
it,common,dashboard.onboarding.errors.generic_error
it,common,dashboard.onboarding.step1.restrictedServices.modal.note
it,common,auth.errors.accountDisabled
it,common,auth.errors.invalidCode
it,common,auth.signup.subtitle
it,common,User account has been disabled.
it,common,settings.availabilitySettingsDescription
it,common,privacy.description
it,common,dashboard.onboarding.docs.upload_id
it,common,jobPreferences.title
it,common,values.value4.title
it,common,dashboard.tutorial.currentPage
it,common,settings.accountDeletion.confirmMismatch
it,common,operations.shareEmail
it,common,contact.form.message
it,common,Error updating shift status
it,common,subscription.upgrade
it,common,dashboard.onboarding.step2.facility
it,common,meta.keywords
it,common,dashboard.onboarding.step1.restrictedServices.modal.willHaveAccess
it,common,validation.passwordsDoNotMatch
it,common,view_listing
it,common,contact.form.errors.subjectRequired
it,common,common.selectTab
it,common,accountBasics.errors.currentPasswordRequired
it,common,settings.marketplaceSettingsDescription
it,common,cancel
it,common,auth.verificationCode
it,common,.time-slots
it,common,subscription.upgrading
it,common,auth.errors.emailInUse
it,common,notSpecified
it,common,dashboard.onboarding.step4.title
it,common,dashboard.onboarding.professional_gln.text_new
it,common,dashboard.header.resetConfirm
it,common,account.title
it,common,./firebase
it,common,dashboard.navigation.marketplace
it,common,subscription.features.facility.basic.facilityProfile
it,common,Error loading document. Please try again.
it,common,contact.form.inquiryType.options.general
it,common,|
it,common,settings.leaveFacility.message
it,common,settings.accountDeletion.description
it,common,accessLevelChoice.teamAccess.benefit4
it,common,../pages/calendar/Calendar
it,common,message
it,common,settings.dangerZone
it,common,auth.login.passwordReset.sendEmail
it,common,subscription.features.facility.premium.advancedReporting
it,common,../locales/en/blog/posts.json
it,common,billingInformation.hiringInfoTitle
it,common,auth.resetEmailSent
it,common,accountBasics.private
it,common,errors.loadingConfig
it,common,settings.privacySettingsTitle
it,common,privacy.title
it,common,untitledContract
it,common,settings.dataSecurityTitle
it,common,auth.errors.userNotFound
it,common,settings.accountManagement.title
it,common,./components/Header/Header
it,common,Error loading image
it,common,#
it,common,accessLevelChoice.teamAccess
it,common,@
it,common,subscription.upgradeToStandard
it,common,settings.leaveFacility.confirmPrompt
it,common,auth.passwordReset.emailSent
it,common,dashboard.onboarding.step1.facilityLegalNotice
it,common,dashboard.onboarding.buttons.validate
it,common,Permission denied (Search). Ensure you have admin rights or that the database rules allow filtering.
it,common,dashboard.header.profileResetSuccess
it,common,../../../services/firebase
it,common,billingInformation.accessCodePlaceholder
it,common,auth.signup.emailPlaceholder
it,common,auth.errors.resetFailed
it,common,labels.startDate
it,common,auth.signup.accountCreated
it,common,settings.accountManagement.subtitle
it,common,dashboard.onboarding.step1.professionalLegalText2
it,common,auth.signup.confirmPassword
it,common,contactCta.description
it,common,../../../config/keysDatabase
it,common,accountBasics.twoFactorAuthentication
it,common,dashboard.tutorial.currentPageOnlyDesc
it,common,validation.passwordTooShort
it,common,collapse
it,common,auth.signup.password
it,common,.time-grid
it,common,compensationAndBenefits
it,common,jobPreferences.subtitle
it,common,billingInformation.sendTestEmail
it,common,auth.invitation.accepting
it,common,phonePrefixes
it,common,dashboard.onboarding.buttons.sendCode
it,common,auth.login.noAccount
it,common,settings.availabilityNotesDescription
it,common,employer
it,common,labels.probation
it,common,Please enter keywords to search for
it,common,hero.cta.work
it,common,terms.legalDisclaimer
it,common,operations.workerTypes.none
it,common,h1meta.title
it,common,operations.usePlaceholderName
it,common,settings.accountDeletion.loadingPreview
it,common,operations.placeholderName
it,common,auth.errors.tooManyAttempts
it,common,Error inviting employee. Please try again.
it,common,billingInformation.bankingAccessTitle
it,common,contact.form.errors.emailInvalid
it,common,subscription.premium.title
it,common,settings.accountDeletion.confirmMessage
it,common,Schedule created successfully!
it,common,Failed to save professional profile.
it,common,auth.errors.passwordRequirements
it,common,auth.signup.firstName
it,common,common.uploaded
it,common,tags
it,common,dashboard.onboarding.phoneVerification.codeLabel
it,common,dashboard.header.profileResetError
it,common,auth.errors.passwordsDoNotMatch
it,common,subscription.features.premium.advancedAnalytics
it,common,personalDetails.useExistingData
it,common,contractTypes
it,common,auth.signup.createAccount
it,common,billingInformation.viewBankingData
it,common,operations.everyday
it,common,errors.title
it,common,dashboard.onboarding.buttons.nextStep
it,common,billingInformation.yourPhone
it,common,roles.admin
it,common,subscription.features.facility.premium.dedicatedManager
it,common,operations.openingTime
it,common,jobPreferences.selectStatus
it,common,Error rejecting user.
it,common,save
it,common,.
it,common,deleteContract
it,common,name
it,common,support.contact.subtitle
it,common,auth.login.email
it,common,accountDataExport
it,common,personalDetails.firstName
it,common,accountBasics.emailNotifications
it,common,settings.leaveFacility.warning
it,common,billingInformation.sendToEmail
it,common,settings.privacySettingsDescription
it,common,eventTypeLabels.availability
it,common,editEvent
it,common,../admin/pages/finance/RevenueAnalysis
it,common,operations.placeholderNameRequired
it,common,billingInformation.sendCodeError
it,common,billingInformation.residencyPermitTitle
it,common,contactCta.title
it,common,auth.goToLogin
it,common,settings.savedSuccessfully
it,common,dashboard.onboarding.docs.select_doc_type
it,common,jobPreferences.km
it,common,../pages/organization/OrganizationDashboard
it,common,shareThisPost
it,common,terms.tableOfContents.title
it,common,/workspaces
it,common,settings.saveFailed
it,common,dashboard.onboarding.step3.chain.messagePlaceholder
it,common,jobPreferences.workParametersTitle
it,common,contact.form.emailPlaceholder
it,common,hero.cta.recruit
it,common,../pages/glnTest/GLNTestPage
it,common,values.title
it,common,story.title
it,common,postNotFoundDescription
it,common,auth.invitation.loadError
it,common,../admin/pages/finance/BalanceSheet
it,common,auth.signup.signUpWithGoogle
it,common,dashboard.onboarding.step3.chain.phonePrefix
it,common, 
it,common,dashboard.onboarding.step1.restrictedServices.description
it,common,../dashboard/DashboardRoot
it,common,dashboard.navigation.contracts
it,common,dashboard.onboarding.step1.title
it,common,settings.platformSettingsTitle
it,common,social.title
it,common,accountBasics.uploading
it,common,contact.form.subject
it,common,../admin/pages/operations/LinkedInJobScraper
it,common,auth.signup.title
it,common,accountBasics.errors.newPasswordTooShort
it,common,auth.errors.googleSignupFailed
it,common,contact.form.inquiryType.options.professional
it,common,personalDetails.recentlyExtractedData
it,common,personalDetails.upload
it,common,dashboard.header.search
it,common,contact.form.inquiryType.options.media
it,common,personalDetails.title
it,common,terms.sections
it,common,auth.signup.continueToApp
it,common,auth.verificationSent.backToHome
it,common,accountBasics.errors.passwordUpdateFailed
it,common,accountBasics.deleteEffect2
it,common,dashboard.header.resetProfileMessage
it,common,restart
it,common,privacy.sections.content.sections
it,common,settings.accountDeletion.processing
it,common,dashboard.onboarding.phoneVerification.sendFailed
it,common,terms.meta.title
it,common,userRole
it,common,dashboard.onboarding.errors.gln_required
it,common,../admin/pages/system/NotificationsCenter
it,common,[URGENT] CHAIN - Executive Staff Setup Request
it,common,dashboard.onboarding.errors.gln_length
it,common,Error updating pay rate
it,common,auth.signup.sending
it,common,subject
it,common,../../../services/firebaseService
it,common,Facility Profile created.
it,common,../professionals/configs/professionals-doctor.json
it,common,operations.workerTypeOtherPlaceholder
it,dashboardProfile,operations.editWorkerRequirement
it,dashboardProfile,operations.workerTypes.other
it,dashboardProfile,documents.billingDocument
it,dashboardProfile,operations.addWorkerRequirement
it,dashboardProfile,profile.profileCompletion
it,dashboardProfile,common.autofillTabSuccess
it,dashboardProfile,common.fillCurrentTab
it,dashboardProfile,operations.workerTypes.pharmacist
it,dashboardProfile,operations.workerTypes.assistant
it,dashboardProfile,operations.workerTypes.cashier
it,dashboardProfile,operations.workerTypes.pharmacyTechnician
it,dashboardProfile,common.autofillOptions
it,dashboardProfile,operations.noWorkerRequirements
it,dashboardProfile,common.betaFill
it,dashboardProfile,common.autofillSuccess
it,dashboardProfile,operations.facilityRolesTitle
it,dashboardProfile,common.fillAll
it,dashboardProfile,operations.addTeamMember
it,organization,ats.title
it,organization,policy.title
it,organization,directory.emptyState
it,organization,directory.searchPlaceholder
it,organization,tabs.headquarters
it,organization,spend.title
it,organization,directory.title
it,organization,hq.tools
it,organization,tabs.overview
it,organization,organigram.hqTitle
